T	FOREST	261	0	0	0	0
T	FOREST	262	0	0	0	0
T	FOREST	263	0	0	0	0
T	FOREST	264	0	0	0	0
T	FOREST	265	0	0	0	0
T	FOREST	266	0	0	0	0
T	FOREST	267	0	0	0	0
T	FOREST	268	0	0	0	0
T	FOREST	269	0	0	0	0
T	FOREST	270	0	0	0	0
T	FOREST	271	0	0	0	0
T	FOREST	272	302	67	3	2
T	FOREST	273	303	67	3	2
T	FOREST	274	0	0	0	0
T	FOREST	275	0	0	0	0
T	FOREST	276	0	0	0	0
T	FOREST	277	0	0	0	0
T	FOREST	278	0	0	0	0
T	FOREST	279	0	0	0	0
T	FOREST	280	0	0	0	0
T	FOREST	281	0	0	0	0
T	FOREST	282	0	0	0	0
T	FOREST	283	0	0	0	0
T	FOREST	284	0	0	0	0
T	FOREST	285	0	0	0	0
T	FOREST	286	0	0	0	0
T	FOREST	287	0	0	0	0
T	FOREST	288	304	67	3	2
T	FOREST	289	305	67	3	2
T	FOREST	290	306	67	3	2
T	FOREST	291	0	0	0	0
T	FOREST	292	0	0	0	0
T	FOREST	293	0	0	0	0
T	FOREST	294	0	0	0	0
T	FOREST	295	0	0	0	0
T	FOREST	296	0	0	0	0
T	FOREST	297	0	0	0	0
T	FOREST	298	0	0	0	0
T	FOREST	299	0	0	0	0
T	FOREST	300	0	0	0	0
T	FOREST	301	0	0	0	0
T	FOREST	302	0	0	0	0
T	FOREST	303	0	0	0	0
T	FOREST	304	307	67	3	2
T	FOREST	305	308	67	3	2
T	FOREST	306	0	0	0	0
T	FOREST	307	0	0	0	0
T	FOREST	308	0	0	0	0
T	FOREST	309	0	0	0	0
T	FOREST	310	0	0	0	0
T	FOREST	311	0	0	0	0
T	FOREST	312	0	0	0	0
T	FOREST	313	0	0	0	0
T	FOREST	314	0	0	0	0
T	FOREST	315	0	0	0	0
T	FOREST	316	0	0	0	0
T	FOREST	317	0	0	0	0
T	FOREST	318	0	0	0	0
T	FOREST	319	0	0	0	0
T	FOREST	320	309	67	3	2
T	FOREST	321	310	67	3	2
T	FOREST	322	311	67	3	2
T	FOREST	323	0	0	0	0
T	FOREST	324	0	0	0	0
T	FOREST	325	0	0	0	0
T	FOREST	326	0	0	0	0
T	FOREST	327	0	0	0	0
T	FOREST	328	0	0	0	0
T	FOREST	329	0	0	0	0
T	FOREST	330	0	0	0	0
T	FOREST	331	0	0	0	0
T	FOREST	332	0	0	0	0
T	FOREST	333	0	0	0	0
T	FOREST	334	0	0	0	0
T	FOREST	335	0	0	0	0
T	FOREST	336	312	67	3	2
T	FOREST	337	313	67	3	2
T	FOREST	338	0	0	0	0
T	FOREST	339	0	0	0	0
T	FOREST	340	0	0	0	0
T	FOREST	341	0	0	0	0
T	FOREST	342	0	0	0	0
T	FOREST	343	0	0	0	0
T	FOREST	344	0	0	0	0
T	FOREST	345	0	0	0	0
T	FOREST	346	0	0	0	0
T	FOREST	347	0	0	0	0
T	FOREST	348	0	0	0	0
T	FOREST	349	0	0	0	0
T	FOREST	350	0	0	0	0
T	FOREST	351	0	0	0	0
T	FOREST	352	314	67	3	2
T	FOREST	353	314	67	3	2
T	FOREST	354	0	0	0	0
T	FOREST	355	0	0	0	0
T	FOREST	356	0	0	0	0
T	FOREST	357	0	0	0	0
T	FOREST	358	0	0	0	0
T	FOREST	359	0	0	0	0
T	FOREST	360	0	0	0	0
T	FOREST	361	0	0	0	0
T	FOREST	362	0	0	0	0
T	FOREST	363	0	0	0	0
T	FOREST	364	0	0	0	0
T	FOREST	365	0	0	0	0
T	FOREST	366	0	0	0	0
T	FOREST	367	0	0	0	0
T	FOREST	368	315	67	3	2
T	FOREST	369	316	67	3	2
T	FOREST	370	0	0	0	0
T	FOREST	371	0	0	0	0
T	FOREST	372	0	0	0	0
T	FOREST	373	0	0	0	0
T	FOREST	374	0	0	0	0
T	FOREST	375	0	0	0	0
T	FOREST	376	0	0	0	0
T	FOREST	377	0	0	0	0
T	FOREST	378	0	0	0	0
T	FOREST	379	0	0	0	0
T	FOREST	380	0	0	0	0
T	FOREST	381	0	0	0	0
T	FOREST	382	0	0	0	0
T	FOREST	383	0	0	0	0
T	FOREST	384	317	67	3	2
T	FOREST	385	318	67	3	2
T	FOREST	386	0	0	0	0
T	FOREST	387	0	0	0	0
T	FOREST	388	0	0	0	0
T	FOREST	389	0	0	0	0
T	FOREST	390	0	0	0	0
T	FOREST	391	0	0	0	0
T	FOREST	392	0	0	0	0
T	FOREST	393	0	0	0	0
T	FOREST	394	0	0	0	0
T	FOREST	395	0	0	0	0
T	FOREST	396	0	0	0	0
T	FOREST	397	0	0	0	0
T	FOREST	398	0	0	0	0
T	FOREST	399	0	0	0	0
T	FOREST	400	319	67	3	2
T	FOREST	401	320	67	3	2
T	FOREST	402	321	67	3	2
T	FOREST	403	0	0	0	0
T	FOREST	404	0	0	0	0
T	FOREST	405	0	0	0	0
T	FOREST	406	0	0	0	0
T	FOREST	407	0	0	0	0
T	FOREST	408	0	0	0	0
T	FOREST	409	0	0	0	0
T	FOREST	410	0	0	0	0
T	FOREST	411	0	0	0	0
T	FOREST	412	0	0	0	0
T	FOREST	413	0	0	0	0
T	FOREST	414	0	0	0	0
T	FOREST	415	0	0	0	0
T	FOREST	416	322	67	3	2
T	FOREST	417	322	67	3	2
T	FOREST	418	0	0	0	0
T	FOREST	419	0	0	0	0
T	FOREST	420	0	0	0	0
T	FOREST	421	0	0	0	0
T	FOREST	422	0	0	0	0
T	FOREST	423	0	0	0	0
T	FOREST	424	0	0	0	0
T	FOREST	425	0	0	0	0
T	FOREST	426	0	0	0	0
T	FOREST	427	0	0	0	0
T	FOREST	428	0	0	0	0
T	FOREST	429	0	0	0	0
T	FOREST	430	0	0	0	0
T	FOREST	431	0	0	0	0
T	FOREST	432	323	67	3	2
T	FOREST	433	324	67	3	2
T	FOREST	434	325	67	3	2
T	FOREST	435	0	0	0	0
T	FOREST	436	0	0	0	0
T	FOREST	437	0	0	0	0
T	FOREST	438	0	0	0	0
T	FOREST	439	0	0	0	0
T	FOREST	440	0	0	0	0
T	FOREST	441	0	0	0	0
T	FOREST	442	0	0	0	0
T	FOREST	443	0	0	0	0
T	FOREST	444	0	0	0	0
T	FOREST	445	0	0	0	0
T	FOREST	446	0	0	0	0
T	FOREST	447	0	0	0	0
T	FOREST	448	326	67	3	2
T	FOREST	449	326	67	3	2
T	FOREST	450	0	0	0	0
T	FOREST	451	0	0	0	0
T	FOREST	452	0	0	0	0
T	FOREST	453	0	0	0	0
T	FOREST	454	0	0	0	0
T	FOREST	455	0	0	0	0
T	FOREST	456	0	0	0	0
T	FOREST	457	0	0	0	0
T	FOREST	458	0	0	0	0
T	FOREST	459	0	0	0	0
T	FOREST	460	0	0	0	0
T	FOREST	461	0	0	0	0
T	FOREST	462	0	0	0	0
T	FOREST	463	0	0	0	0
T	FOREST	464	327	67	3	2
T	FOREST	465	327	67	3	2
T	FOREST	466	0	0	0	0
T	FOREST	467	0	0	0	0
T	FOREST	468	0	0	0	0
T	FOREST	469	0	0	0	0
T	FOREST	470	0	0	0	0
T	FOREST	471	0	0	0	0
T	FOREST	472	0	0	0	0
T	FOREST	473	0	0	0	0
T	FOREST	474	0	0	0	0
T	FOREST	475	0	0	0	0
T	FOREST	476	0	0	0	0
T	FOREST	477	0	0	0	0
T	FOREST	478	0	0	0	0
T	FOREST	479	0	0	0	0
T	FOREST	480	0	0	0	0
T	FOREST	481	0	0	0	0
T	FOREST	482	0	0	0	0
T	FOREST	483	0	0	0	0
T	FOREST	484	0	0	0	0
T	FOREST	485	0	0	0	0
T	FOREST	486	0	0	0	0
T	FOREST	487	0	0	0	0
T	FOREST	488	0	0	0	0
T	FOREST	489	0	0	0	0
T	FOREST	490	0	0	0	0
T	FOREST	491	0	0	0	0
T	FOREST	492	0	0	0	0
T	FOREST	493	0	0	0	0
T	FOREST	494	0	0	0	0
T	FOREST	495	0	0	0	0
T	FOREST	496	0	0	0	0
T	FOREST	497	0	0	0	0
T	FOREST	498	0	0	0	0
T	FOREST	499	0	0	0	0
T	FOREST	500	0	0	0	0
T	FOREST	501	0	0	0	0
T	FOREST	502	0	0	0	0
T	FOREST	503	0	0	0	0
T	FOREST	504	0	0	0	0
T	FOREST	505	0	0	0	0
T	FOREST	506	0	0	0	0
T	FOREST	507	0	0	0	0
T	FOREST	508	0	0	0	0
T	FOREST	509	0	0	0	0
T	FOREST	510	0	0	0	0
T	FOREST	511	0	0	0	0
T	FOREST	512	206	35	2	4
T	FOREST	513	207	35	2	4
T	FOREST	514	0	0	0	0
T	FOREST	515	0	0	0	0
T	FOREST	516	0	0	0	0
T	FOREST	517	0	0	0	0
T	FOREST	518	0	0	0	0
T	FOREST	519	0	0	0	0
T	FOREST	520	0	0	0	0
T	FOREST	521	0	0	0	0
T	FOREST	522	0	0	0	0
T	FOREST	523	0	0	0	0
T	FOREST	524	0	0	0	0
T	FOREST	525	0	0	0	0
T	FOREST	526	0	0	0	0
T	FOREST	527	0	0	0	0
T	FOREST	528	208	35	2	4
T	FOREST	529	209	35	2	4
T	FOREST	530	0	0	0	0
T	FOREST	531	0	0	0	0
T	FOREST	532	0	0	0	0
T	FOREST	533	0	0	0	0
T	FOREST	534	0	0	0	0
T	FOREST	535	0	0	0	0
T	FOREST	536	0	0	0	0
T	FOREST	537	0	0	0	0
T	FOREST	538	0	0	0	0
T	FOREST	539	0	0	0	0
T	FOREST	540	0	0	0	0
T	FOREST	541	0	0	0	0
T	FOREST	542	0	0	0	0
T	FOREST	543	0	0	0	0
T	FOREST	544	210	35	2	4
T	FOREST	545	211	35	2	4
T	FOREST	546	212	35	2	4
T	FOREST	547	0	0	0	0
T	FOREST	548	0	0	0	0
T	FOREST	549	0	0	0	0
T	FOREST	550	0	0	0	0
T	FOREST	551	0	0	0	0
T	FOREST	552	0	0	0	0
T	FOREST	553	0	0	0	0
T	FOREST	554	0	0	0	0
T	FOREST	555	0	0	0	0
T	FOREST	556	0	0	0	0
T	FOREST	557	0	0	0	0
T	FOREST	558	0	0	0	0
T	FOREST	559	0	0	0	0
T	FOREST	560	213	35	2	4
T	FOREST	561	214	35	2	4
T	FOREST	562	0	0	0	0
T	FOREST	563	0	0	0	0
T	FOREST	564	0	0	0	0
T	FOREST	565	0	0	0	0
T	FOREST	566	0	0	0	0
T	FOREST	567	0	0	0	0
T	FOREST	568	0	0	0	0
T	FOREST	569	0	0	0	0
T	FOREST	570	0	0	0	0
T	FOREST	571	0	0	0	0
T	FOREST	572	0	0	0	0
T	FOREST	573	0	0	0	0
T	FOREST	574	0	0	0	0
T	FOREST	575	0	0	0	0
T	FOREST	576	215	35	2	4
T	FOREST	577	216	35	2	4
T	FOREST	578	217	35	2	4
T	FOREST	579	0	0	0	0
T	FOREST	580	0	0	0	0
T	FOREST	581	0	0	0	0
T	FOREST	582	0	0	0	0
T	FOREST	583	0	0	0	0
T	FOREST	584	0	0	0	0
T	FOREST	585	0	0	0	0
T	FOREST	586	0	0	0	0
T	FOREST	587	0	0	0	0
T	FOREST	588	0	0	0	0
T	FOREST	589	0	0	0	0
T	FOREST	590	0	0	0	0
T	FOREST	591	0	0	0	0
T	FOREST	592	218	35	2	4
T	FOREST	593	218	35	2	4
T	FOREST	594	0	0	0	0
T	FOREST	595	0	0	0	0
T	FOREST	596	0	0	0	0
T	FOREST	597	0	0	0	0
T	FOREST	598	0	0	0	0
T	FOREST	599	0	0	0	0
T	FOREST	600	0	0	0	0
T	FOREST	601	0	0	0	0
T	FOREST	602	0	0	0	0
T	FOREST	603	0	0	0	0
T	FOREST	604	0	0	0	0
T	FOREST	605	0	0	0	0
T	FOREST	606	0	0	0	0
T	FOREST	607	0	0	0	0
T	FOREST	608	219	35	2	4
T	FOREST	609	220	35	2	4
T	FOREST	610	0	0	0	0
T	FOREST	611	0	0	0	0
T	FOREST	612	0	0	0	0
T	FOREST	613	0	0	0	0
T	FOREST	614	0	0	0	0
T	FOREST	615	0	0	0	0
T	FOREST	616	0	0	0	0
T	FOREST	617	0	0	0	0
T	FOREST	618	0	0	0	0
T	FOREST	619	0	0	0	0
T	FOREST	620	0	0	0	0
T	FOREST	621	0	0	0	0
T	FOREST	622	0	0	0	0
T	FOREST	623	0	0	0	0
T	FOREST	624	221	35	2	4
T	FOREST	625	222	35	2	4
T	FOREST	626	0	0	0	0
T	FOREST	627	0	0	0	0
T	FOREST	628	0	0	0	0
T	FOREST	629	0	0	0	0
T	FOREST	630	0	0	0	0
T	FOREST	631	0	0	0	0
T	FOREST	632	0	0	0	0
T	FOREST	633	0	0	0	0
T	FOREST	634	0	0	0	0
T	FOREST	635	0	0	0	0
T	FOREST	636	0	0	0	0
T	FOREST	637	0	0	0	0
T	FOREST	638	0	0	0	0
T	FOREST	639	0	0	0	0
T	FOREST	640	223	35	2	4
T	FOREST	641	223	35	2	4
T	FOREST	642	0	0	0	0
T	FOREST	643	0	0	0	0
T	FOREST	644	0	0	0	0
T	FOREST	645	0	0	0	0
T	FOREST	646	0	0	0	0
T	FOREST	647	0	0	0	0
T	FOREST	648	0	0	0	0
T	FOREST	649	0	0	0	0
T	FOREST	650	0	0	0	0
T	FOREST	651	0	0	0	0
T	FOREST	652	0	0	0	0
T	FOREST	653	0	0	0	0
T	FOREST	654	0	0	0	0
T	FOREST	655	0	0	0	0
T	FOREST	656	224	35	2	4
T	FOREST	657	225	35	2	4
T	FOREST	658	226	35	2	4
T	FOREST	659	0	0	0	0
T	FOREST	660	0	0	0	0
T	FOREST	661	0	0	0	0
T	FOREST	662	0	0	0	0
T	FOREST	663	0	0	0	0
T	FOREST	664	0	0	0	0
T	FOREST	665	0	0	0	0
T	FOREST	666	0	0	0	0
T	FOREST	667	0	0	0	0
T	FOREST	668	0	0	0	0
T	FOREST	669	0	0	0	0
T	FOREST	670	0	0	0	0
T	FOREST	671	0	0	0	0
T	FOREST	672	227	35	2	4
T	FOREST	673	228	35	2	4
T	FOREST	674	0	0	0	0
T	FOREST	675	0	0	0	0
T	FOREST	676	0	0	0	0
T	FOREST	677	0	0	0	0
T	FOREST	678	0	0	0	0
T	FOREST	679	0	0	0	0
T	FOREST	680	0	0	0	0
T	FOREST	681	0	0	0	0
T	FOREST	682	0	0	0	0
T	FOREST	683	0	0	0	0
T	FOREST	684	0	0	0	0
T	FOREST	685	0	0	0	0
T	FOREST	686	0	0	0	0
T	FOREST	687	0	0	0	0
T	FOREST	688	229	35	2	4
T	FOREST	689	230	35	2	4
T	FOREST	690	231	35	2	4
T	FOREST	691	0	0	0	0
T	FOREST	692	0	0	0	0
T	FOREST	693	0	0	0	0
T	FOREST	694	0	0	0	0
T	FOREST	695	0	0	0	0
T	FOREST	696	0	0	0	0
T	FOREST	697	0	0	0	0
T	FOREST	698	0	0	0	0
T	FOREST	699	0	0	0	0
T	FOREST	700	0	0	0	0
T	FOREST	701	0	0	0	0
T	FOREST	702	0	0	0	0
T	FOREST	703	0	0	0	0
T	FOREST	704	232	35	2	4
T	FOREST	705	233	35	2	4
T	FOREST	706	0	0	0	0
T	FOREST	707	0	0	0	0
T	FOREST	708	0	0	0	0
T	FOREST	709	0	0	0	0
T	FOREST	710	0	0	0	0
T	FOREST	711	0	0	0	0
T	FOREST	712	0	0	0	0
T	FOREST	713	0	0	0	0
T	FOREST	714	0	0	0	0
T	FOREST	715	0	0	0	0
T	FOREST	716	0	0	0	0
T	FOREST	717	0	0	0	0
T	FOREST	718	0	0	0	0
T	FOREST	719	0	0	0	0
T	FOREST	720	234	35	2	4
T	FOREST	721	235	35	2	4
T	FOREST	722	0	0	0	0
T	FOREST	723	0	0	0	0
T	FOREST	724	0	0	0	0
T	FOREST	725	0	0	0	0
T	FOREST	726	0	0	0	0
T	FOREST	727	0	0	0	0
T	FOREST	728	0	0	0	0
T	FOREST	729	0	0	0	0
T	FOREST	730	0	0	0	0
T	FOREST	731	0	0	0	0
T	FOREST	732	0	0	0	0
T	FOREST	733	0	0	0	0
T	FOREST	734	0	0	0	0
T	FOREST	735	0	0	0	0
T	FOREST	736	0	0	0	0
T	FOREST	737	0	0	0	0
T	FOREST	738	0	0	0	0
T	FOREST	739	0	0	0	0
T	FOREST	740	0	0	0	0
T	FOREST	741	0	0	0	0
T	FOREST	742	0	0	0	0
T	FOREST	743	0	0	0	0
T	FOREST	744	0	0	0	0
T	FOREST	745	0	0	0	0
T	FOREST	746	0	0	0	0
T	FOREST	747	0	0	0	0
T	FOREST	748	0	0	0	0
T	FOREST	749	0	0	0	0
T	FOREST	750	0	0	0	0
T	FOREST	751	0	0	0	0
T	FOREST	752	0	0	0	0
T	FOREST	753	0	0	0	0
T	FOREST	754	0	0	0	0
T	FOREST	755	0	0	0	0
T	FOREST	756	0	0	0	0
T	FOREST	757	0	0	0	0
T	FOREST	758	0	0	0	0
T	FOREST	759	0	0	0	0
T	FOREST	760	0	0	0	0
T	FOREST	761	0	0	0	0
T	FOREST	762	0	0	0	0
T	FOREST	763	0	0	0	0
T	FOREST	764	0	0	0	0
T	FOREST	765	0	0	0	0
T	FOREST	766	0	0	0	0
T	FOREST	767	0	0	0	0
T	FOREST	768	180	147	5	4
T	FOREST	769	180	147	5	4
T	FOREST	770	0	0	0	0
T	FOREST	771	0	0	0	0
T	FOREST	772	0	0	0	0
T	FOREST	773	0	0	0	0
T	FOREST	774	0	0	0	0
T	FOREST	775	0	0	0	0
T	FOREST	776	0	0	0	0
T	FOREST	777	0	0	0	0
T	FOREST	778	0	0	0	0
T	FOREST	779	0	0	0	0
T	FOREST	780	0	0	0	0
T	FOREST	781	0	0	0	0
T	FOREST	782	0	0	0	0
T	FOREST	783	0	0	0	0
T	FOREST	784	181	147	5	4
T	FOREST	785	182	147	5	4
T	FOREST	786	0	0	0	0
T	FOREST	787	0	0	0	0
T	FOREST	788	0	0	0	0
T	FOREST	789	0	0	0	0
T	FOREST	790	0	0	0	0
T	FOREST	791	0	0	0	0
T	FOREST	792	0	0	0	0
T	FOREST	793	0	0	0	0
T	FOREST	794	0	0	0	0
T	FOREST	795	0	0	0	0
T	FOREST	796	0	0	0	0
T	FOREST	797	0	0	0	0
T	FOREST	798	0	0	0	0
T	FOREST	799	0	0	0	0
T	FOREST	800	183	147	5	4
T	FOREST	801	184	147	5	4
T	FOREST	802	185	147	5	4
T	FOREST	803	0	0	0	0
T	FOREST	804	0	0	0	0
T	FOREST	805	0	0	0	0
